server:
vishal-kumar@vishal-kumar-Inspiron-15-3525:~/Desktop/PQC_codes/Day wise work/27 june/adaptive_benchmarking$ QC_DISABLE_RATE_LIMIT=1 ./server
[11:31:24.651] High-Performance Asynchronous io_uring PQC Server
  Protocol : ML-KEM-768 + ML-DSA-65 + ChaCha20-Poly1305
  Address  : 0.0.0.0:9877  |  Max clients: 4096

  DSA keygen : 4.892 ms (long-term identity)
  Rate limiting: ENABLED (50 pkts/s, burst 20)
  Crypto workers: 3 threads spawned (pinned to Cores 1-3)
  IPC RX : /tmp/pqc_rx.sock
  IPC TX : /tmp/pqc_tx.sock

╔══════════════════════════════════════════╗
║  PQC Server — Multi-Client Mode          ║
║  Run: ./server_rx  (receiver terminal)   ║
║  Run: ./server_tx  (sender terminal)     ║
╚══════════════════════════════════════════╝

│  11         │  Active  │          257.957  │            5  │            4  │               6.750  │              40.973  │              15.568  │
│  12         │  Active  │          258.715  │            5  │            4  │               6.890  │              40.155  │              15.295  │
│  13         │  Active  │          257.768  │            5  │            4  │               6.546  │              40.898  │              15.399  │
│  14         │  Active  │          257.991  │            5  │            4  │               6.564  │              40.907  │              15.435  │
│  15         │  Active  │          258.052  │            5  │            4  │               6.802  │              40.908  │              15.571  │
│  16         │  Active  │          257.960  │            5  │            4  │               6.735  │              40.914  │              15.493  │
│  17         │  Active  │          258.569  │            5  │            4  │               6.629  │              40.434  │              15.331  │
│  18         │  Active  │          257.585  │            5  │            4  │               6.542  │              40.866  │              15.427  │
│  19         │  Active  │         1420.515  │            5  │            5  │               5.646  │              41.532  │              14.080  │
│  20         │  Active  │          259.451  │            5  │            4  │               6.776  │              39.273  │              15.197  │
│  21         │  Active  │          620.695  │            5  │            1  │              15.827  │              15.827  │              15.827  │
│  22         │  Active  │          878.785  │            5  │            5  │               5.747  │              53.000  │              16.294  │
│  23         │  Active  │          879.362  │            5  │            5  │               5.501  │              51.166  │              16.188  │
│  24         │  Active  │          258.355  │            5  │            4  │               6.696  │              40.335  │              15.435  │
│  25         │  Active  │          620.744  │            5  │            2  │              35.897  │              41.552  │              38.725  │
│  26         │  Active  │         1766.484  │            5  │            5  │               6.468  │              38.950  │              14.009  │
│  27         │  Active  │          257.513  │            5  │            4  │               6.733  │              40.882  │              15.586  │
│  28         │  Active  │          620.286  │            5  │            1  │              11.793  │              11.793  │              11.793  │
│  29         │  Active  │         1775.736  │            5  │            5  │               4.858  │              39.401  │              13.365  │
│  30         │  Active  │          879.342  │            5  │            5  │               5.522  │              52.313  │              16.227  │
│  31         │  Active  │         1766.493  │            5  │            5  │               6.154  │              39.338  │              14.035  │
│  32         │  Active  │          621.055  │            5  │            1  │              11.696  │              11.696  │              11.696  │
│  33         │  Active  │         1766.054  │            5  │            5  │               6.315  │              39.150  │              14.049  │
│  34         │  Active  │         1765.999  │            5  │            5  │               6.467  │              38.963  │              14.046  │
│  35         │  Active  │         1416.806  │            5  │            5  │               5.905  │              44.585  │              15.374  │
│  36         │  Active  │          878.507  │            5  │            5  │               5.514  │              52.973  │              16.278  │
│  37         │  Active  │         1422.367  │            5  │            5  │               5.247  │              41.670  │              13.497  │
│  38         │  Active  │         1416.415  │            5  │            5  │               5.259  │              43.659  │              14.703  │
│  39         │  Active  │          620.074  │            5  │            1  │              11.111  │              11.111  │              11.111  │
│  40         │  Active  │         1766.066  │            5  │            5  │               6.152  │              41.223  │              14.176  │
│  41         │  Active  │         1109.839  │            5  │            5  │               4.967  │               8.385  │               6.098  │
│  42         │  Active  │         1425.497  │            5  │            5  │               5.733  │              45.524  │              14.456  │
│  43         │  Active  │         1765.737  │            5  │            5  │               6.903  │              39.065  │              14.119  │
│  44         │  Active  │         1774.069  │            5  │            5  │               4.718  │              38.961  │              13.505  │
│  45         │  Active  │          935.238  │            5  │            4  │               5.486  │               8.058  │               6.472  │
│  46         │  Active  │          619.640  │            5  │            1  │              11.702  │              11.702  │              11.702  │
│  47         │  Active  │          619.954  │            5  │            1  │              15.260  │              15.260  │              15.260  │
│  48         │  Active  │         1765.549  │            5  │            5  │               4.990  │              44.875  │              14.237  │
│  49         │  Active  │         1419.414  │            5  │            5  │               5.753  │              38.853  │              14.726  │
│  50         │  Active  │         1419.353  │            5  │            5  │               5.267  │              41.753  │              14.004  │
│  51         │  Active  │         1068.267  │            5  │            5  │               5.090  │              41.964  │              13.121  │
│  52         │  Active  │          878.188  │            5  │            5  │               5.643  │              52.355  │              16.186  │
│  53         │  Active  │          619.410  │            5  │            2  │              39.964  │              41.508  │              40.736  │
│  54         │  Active  │         1071.962  │            5  │            5  │               4.528  │              38.007  │              12.376  │
│  55         │  Active  │          619.573  │            5  │            1  │              11.693  │              11.693  │              11.693  │
│  56         │  Active  │         1421.426  │            5  │            5  │               5.255  │              41.664  │              13.556  │
│  57         │  Active  │          939.349  │            5  │            5  │               5.768  │              49.810  │              22.909  │
│  58         │  Active  │         1107.294  │            5  │            5  │               4.727  │               8.375  │               6.484  │
│  59         │  Active  │         1765.144  │            5  │            5  │               6.229  │              39.329  │              14.080  │
│  60         │  Active  │         1418.805  │            5  │            5  │               5.615  │              41.567  │              14.095  │
│  61         │  Active  │         1764.579  │            5  │            5  │               6.799  │              39.012  │              14.093  │
│  62         │  Active  │         1071.718  │            5  │            5  │               4.523  │              38.000  │              12.374  │
│  63         │  Active  │          619.683  │            5  │            1  │              11.833  │              11.833  │              11.833  │
│  64         │  Active  │          619.376  │            5  │            1  │              11.772  │              11.772  │              11.772  │
│  65         │  Active  │          618.849  │            5  │            2  │              35.762  │              41.733  │              38.748  │
│  66         │  Active  │          618.539  │            5  │            2  │              35.805  │              41.156  │              38.480  │
│  67         │  Active  │          619.120  │            5  │            1  │              15.791  │              15.791  │              15.791  │
