server:
vishal-kumar@vishal-kumar-Inspiron-15-3525:~/Desktop/PQC_codes/Day wise work/27 june/adaptive_benchmarking$ QC_DISABLE_RATE_LIMIT=1 ./server
[11:30:24.054] High-Performance Asynchronous io_uring PQC Server
  Protocol : ML-KEM-768 + ML-DSA-65 + ChaCha20-Poly1305
  Address  : 0.0.0.0:9877  |  Max clients: 4096

  DSA keygen : 1.710 ms (long-term identity)
  Rate limiting: ENABLED (50 pkts/s, burst 20)
  Crypto workers: 3 threads spawned (pinned to Cores 1-3)
  IPC RX : /tmp/pqc_rx.sock
  IPC TX : /tmp/pqc_tx.sock

╔══════════════════════════════════════════╗
║  PQC Server — Multi-Client Mode          ║
║  Run: ./server_rx  (receiver terminal)   ║
║  Run: ./server_tx  (sender terminal)     ║
╚══════════════════════════════════════════╝

│  45         │  Active  │         3104.941  │            5  │            4  │               0.136  │              35.648  │              15.181  │
│  46         │  Active  │         3015.262  │            5  │            1  │               2.193  │               2.193  │               2.193  │
│  47         │  Active  │         1851.880  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  48         │  Active  │         3035.375  │            5  │            2  │              11.617  │              19.696  │              15.657  │
│  49         │  Active  │         3002.987  │            5  │            2  │               0.032  │               0.764  │               0.398  │
│  50         │  Active  │         2740.501  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  51         │  Active  │         1852.897  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  52         │  Active  │         1851.714  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  53         │  Active  │         1852.879  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  54         │  Active  │         2085.010  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  55         │  Active  │         3022.974  │            5  │            2  │               9.068  │              14.151  │              11.609  │
│  56         │  Active  │         3011.938  │            5  │            2  │               5.728  │               8.853  │               7.291  │
│  57         │  Active  │         3051.836  │            5  │            3  │               8.469  │              18.129  │              11.803  │
│  58         │  Active  │         3054.157  │            5  │            2  │              13.712  │              13.770  │              13.741  │
│  59         │  Active  │         2477.193  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  60         │  Active  │         2739.881  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  61         │  Active  │         2481.458  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  62         │  Active  │         2198.106  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  63         │  Active  │         3051.635  │            5  │            3  │               8.473  │              14.660  │              11.811  │
│  64         │  Active  │         3018.358  │            5  │            2  │               1.093  │               9.464  │               5.278  │
│  65         │  Active  │         3053.162  │            5  │            3  │               0.071  │              21.287  │              12.600  │
│  66         │  Active  │         3021.759  │            5  │            3  │              13.588  │              58.470  │              29.878  │
│  67         │  Active  │         3022.586  │            5  │            2  │               6.812  │              19.754  │              13.283  │
│  68         │  Active  │         3002.928  │            5  │            2  │               0.044  │               0.311  │               0.177  │
│  69         │  Active  │         3003.547  │            5  │            2  │               6.597  │              15.775  │              11.186  │
│  70         │  Active  │         3053.047  │            5  │            3  │               5.643  │              14.651  │              11.159  │
│  71         │  Active  │         3022.307  │            5  │            2  │               6.127  │              20.030  │              13.079  │
│  72         │  Active  │         2022.441  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  73         │  Active  │         3050.569  │            5  │            3  │               5.218  │              15.465  │              11.158  │
│  74         │  Active  │         2477.225  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  75         │  Active  │         1849.725  │            5  │            0  │               0.000  │               0.000  │               0.000  │
│  76         │  Active  │         3103.829  │            5  │            3  │               0.231  │              16.887  │              10.605  │
│  77         │  Active  │         3017.039  │            5  │            3  │               9.226  │              58.616  │              29.316  │
│  78         │  Active  │         3011.274  │            5  │            1  │               2.541  │               2.541  │               2.541  │
